ray_id,step,x,y,r,phi,dr,dphi,E,L
8,81,-99754164053.66835,38888886502.74121,107066515491.39566,2.769869170831339,-279333518.179309,-0.001017042029208288,297455535.9427231,-1.1658595588888881e+19
9,81,-99754161937.05722,49999995872.92133,111583566940.0149,2.676959787947085,-268032824.49796304,-0.0012038994800636724,296371855.54086864,-1.4989622900000004e+19
0,82,-99751163809.84117,-49999995771.477684,111580886618.4776,-2.6769477486630913,-268031482.945095,0.0012039573192968854,296371855.54086864,1.4989622900000004e+19
1,82,-99751165978.43524,-38888886444.08123,107063722160.76733,-2.769859000145697,-279332607.4757692,0.0010170950998778603,297455535.9427231,1.1658595588888881e+19
2,82,-99751168474.40138,-27777776725.386944,103546610238.1621,-2.870002641477329,-288813219.0942042,0.0007766877042121278,298477321.29879993,8.327568277777781e+18
3,82,-99751170727.1691,-16666666411.005474,101133940053.26093,-2.9760394924837708,-295697249.89922255,0.0004885124070644678,299285164.6648196,4.996540966666673e+18
4,82,-99751172078.86885,-5555555545.491968,99905758235.08449,-3.0859559933477336,-299329020.7202883,0.00016686573177491324,299734041.88516045,1.66551365555556e+18
5,82,-99751172078.86885,5555555545.491968,99905758235.08449,3.0859559933477336,-299329020.7202883,-0.00016686573177491324,299734041.88516045,-1.66551365555556e+18
6,82,-99751170727.1691,16666666411.005474,101133940053.26093,2.9760394924837708,-295697249.89922255,-0.0004885124070644678,299285164.6648196,-4.996540966666673e+18
7,82,-99751168474.40138,27777776725.386944,103546610238.1621,2.870002641477329,-288813219.0942042,-0.0007766877042121278,298477321.29879993,-8.327568277777781e+18
8,82,-99751165978.43524,38888886444.08123,107063722160.76733,2.769859000145697,-279332607.4757692,-0.0010170950998778603,297455535.9427231,-1.1658595588888881e+19
9,82,-99751163809.84117,49999995771.477684,111580886618.4776,2.6769477486630913,-268031482.945095,-0.0012039573192968854,296371855.54086864,-1.4989622900000004e+19
0,83,-99748165680.15971,-49999995668.79821,111578206310.3563,-2.676935708800686,-268030141.30217093,0.0012040151624088374,296371855.54086864,1.4989622900000004e+19
1,83,-99748167901.36838,-38888886384.70633,107060928839.24637,-2.7698488289293284,-279331696.70608026,0.0010171481745284414,297455535.9427231,1.1658595588888881e+19
2,83,-99748170457.91455,-27777776699.825207,103543722108.52055,-2.8699948743836465,-288812709.20806974,0.0007767310328856456,298477321.29879993,8.327568277777781e+18
3,83,-99748172765.37349,-16666666404.795094,101130983081.74168,-2.9760346072168637,-295697053.9448913,0.0004885409747367796,299285164.6648196,4.996540966666673e+18
4,83,-99748174149.89394,-5555555545.2474985,99902764944.98988,-3.0859543246404195,-299328998.19900674,0.00016687573119835277,299734041.88516045,1.66551365555556e+18
5,83,-99748174149.89394,5555555545.2474985,99902764944.98988,3.0859543246404195,-299328998.19900674,-0.00016687573119835277,299734041.88516045,-1.66551365555556e+18
6,83,-99748172765.37349,16666666404.795094,101130983081.74168,2.9760346072168637,-295697053.9448913,-0.0004885409747367796,299285164.6648196,-4.996540966666673e+18
7,83,-99748170457.91455,27777776699.825207,103543722108.52055,2.8699948743836465,-288812709.20806974,-0.0007767310328856456,298477321.29879993,-8.327568277777781e+18
8,83,-99748167901.36838,38888886384.70633,107060928839.24637,2.7698488289293284,-279331696.70608026,-0.0010171481745284414,297455535.9427231,-1.1658595588888881e+19
9,83,-99748165680.15971,49999995668.79821,111578206310.3563,2.676935708800686,-268030141.30217093,-0.0012040151624088374,296371855.54086864,-1.4989622900000004e+19
0,84,-99745167548.01259,-49999995564.88281,111575526015.65186,-2.67692366835983,-268028799.56918326,0.0012040730093998465,296371855.54086864,1.4989622900000004e+19
1,84,-99745169822.46758,-38888886324.61644,107058135526.83344,-2.769838657182193,-279330785.87023604,0.0010172012531604116,297455535.9427231,1.1658595588888881e+19
2,84,-99745172440.32195,-27777776673.955532,103540833983.97807,-2.8699871068566596,-288812199.28246886,0.0007767743651084885,298477321.29879993,8.327568277777781e+18
3,84,-99745174803.13,-16666666398.509884,101128026112.18207,-2.9760297216642675,-295696857.9746985,0.0004885695448961394,299285164.6648196,4.996540966666673e+18
4,84,-99745176220.86613,-5555555545.000078,99899771655.12051,-3.0859526558331067,-299328975.6758595,0.0001668857315198894,299734041.88516045,1.66551365555556e+18
5,84,-99745176220.86613,5555555545.000078,99899771655.12051,3.0859526558331067,-299328975.6758595,-0.0001668857315198894,299734041.88516045,-1.66551365555556e+18
6,84,-99745174803.13,16666666398.509884,101128026112.18207,2.9760297216642675,-295696857.9746985,-0.0004885695448961394,299285164.6648196,-4.996540966666673e+18
7,84,-99745172440.32195,27777776673.955532,103540833983.97807,2.8699871068566596,-288812199.28246886,-0.0007767743651084885,298477321.29879993,-8.327568277777781e+18
8,84,-99745169822.46758,38888886324.61644,107058135526.83344,2.769838657182193,-279330785.87023604,-0.0010172012531604116,297455535.9427231,-1.1658595588888881e+19
9,84,-99745167548.01259,49999995564.88281,111575526015.65186,2.67692366835983,-268028799.56918326,-0.0012040730093998465,296371855.54086864,-1.4989622900000004e+19
0,85,-99742169413.39958,-49999995459.731316,111572845734.3652,-2.676911627340485,-268027457.74612445,0.0012041308602702317,296371855.54086864,1.4989622900000004e+19
1,85,-99742171741.73264,-38888886263.81145,107055342223.52919,-2.769828484904252,-279329874.96823037,0.0010172543357741513,297455535.9427231,1.1658595588888881e+19
2,85,-99742174421.62344,-27777776647.777885,103537945864.53503,-2.8699793388963326,-288811689.3173975,0.0007768177008810359,298477321.29879993,8.327568277777781e+18
3,85,-99742176840.4386,-16666666392.149794,101125069144.58224,-2.9760248358259576,-295696661.98864245,0.0004885981175428339,299285164.6648196,4.996540966666673e+18
4,85,-99742178291.78542,-5555555544.749696,99896778365.47638,-3.0859509869257864,-299328953.1508464,0.00016689573273963063,299734041.88516045,1.66551365555556e+18
5,85,-99742178291.78542,5555555544.749696,99896778365.47638,3.0859509869257864,-299328953.1508464,-0.00016689573273963063,299734041.88516045,-1.66551365555556e+18
6,85,-99742176840.4386,16666666392.149794,101125069144.58224,2.9760248358259576,-295696661.98864245,-0.0004885981175428339,299285164.6648196,-4.996540966666673e+18
7,85,-99742174421.62344,27777776647.777885,103537945864.53503,2.8699793388963326,-288811689.3173975,-0.0007768177008810359,298477321.29879993,-8.327568277777781e+18
8,85,-99742171741.73264,38888886263.81145,107055342223.52919,2.769828484904252,-279329874.96823037,-0.0010172543357741513,297455535.9427231,-1.1658595588888881e+19
9,85,-99742169413.39958,49999995459.731316,111572845734.3652,2.676911627340485,-268027457.74612445,-0.0012041308602702317,296371855.54086864,-1.4989622900000004e+19
0,86,-99739171276.3205,-49999995353.343575,111570165466.49724,-2.676899585742612,-268026115.8329869,0.0012041887150203113,296371855.54086864,1.4989622900000004e+19
1,86,-99739173659.16339,-38888886202.29126,107052548929.33429,-2.7698183120954645,-279328964.0000571,0.001017307422370041,297455535.9427231,1.1658595588888881e+19
2,86,-99739176401.81892,-27777776621.292225,103535057750.19185,-2.86997157050263,-288811179.31285167,0.0007768610402036673,298477321.29879993,8.327568277777781e+18
3,86,-99739178877.2992,-16666666385.714853,101122112178.94235,-2.9760199497019086,-295696465.9867216,0.0004886266926771496,299285164.6648196,4.996540966666673e+18
4,86,-99739180362.6518,-5555555544.496386,99893785076.05751,-3.085949317918449,-299328930.62396723,0.00016690573485768394,299734041.88516045,1.66551365555556e+18
5,86,-99739180362.6518,5555555544.496386,99893785076.05751,3.085949317918449,-299328930.62396723,-0.00016690573485768394,299734041.88516045,-1.66551365555556e+18
6,86,-99739178877.2992,16666666385.714853,101122112178.94235,2.9760199497019086,-295696465.9867216,-0.0004886266926771496,299285164.6648196,-4.996540966666673e+18
7,86,-99739176401.81892,27777776621.292225,103535057750.19185,2.86997157050263,-288811179.31285167,-0.0007768610402036673,298477321.29879993,-8.327568277777781e+18
8,86,-99739173659.16339,38888886202.29126,107052548929.33429,2.7698183120954645,-279328964.0000571,-0.001017307422370041,297455535.9427231,-1.1658595588888881e+19
9,86,-99739171276.3205,49999995353.343575,111570165466.49724,2.676899585742612,-268026115.8329869,-0.0012041887150203113,296371855.54086864,-1.4989622900000004e+19
0,87,-99736173136.77507,-49999995245.71943,111567485212.04884,-2.676887543566172,-268024773.82976303,0.001204246573650404,296371855.54086864,1.4989622900000004e+19
1,87,-99736175574.75966,-38888886140.0558,107049755644.2494,-2.769808138755791,-279328052.96571004,0.001017360512948461,297455535.9427231,1.1658595588888881e+19
2,87,-99736178380.90826,-27777776594.498516,103532169640.94891,-2.8699638016755165,-288810669.2688275,0.0007769043830767623,298477321.29879993,8.327568277777781e+18
3,87,-99736180913.71173,-16666666379.205053,101119155215.26256,-2.976015063292096,-295696269.9689341,0.0004886552702993733,299285164.6648196,4.996540966666673e+18
4,87,-99736182433.46524,-5555555544.240137,99890791786.8639,-3.085947648811086,-299328908.0952217,0.00016691573787415683,299734041.88516045,1.66551365555556e+18
5,87,-99736182433.46524,5555555544.240137,99890791786.8639,3.085947648811086,-299328908.0952217,-0.00016691573787415683,299734041.88516045,-1.66551365555556e+18
6,87,-99736180913.71173,16666666379.205053,101119155215.26256,2.976015063292096,-295696269.9689341,-0.0004886552702993733,299285164.6648196,-4.996540966666673e+18
7,87,-99736178380.90826,27777776594.498516,103532169640.94891,2.8699638016755165,-288810669.2688275,-0.0007769043830767623,298477321.29879993,-8.327568277777781e+18
8,87,-99736175574.75966,38888886140.0558,107049755644.2494,2.769808138755791,-279328052.96571004,-0.001017360512948461,297455535.9427231,-1.1658595588888881e+19
9,87,-99736173136.77507,49999995245.71943,111567485212.04884,2.676887543566172,-268024773.82976303,-0.001204246573650404,296371855.54086864,-1.4989622900000004e+19
0,88,-99733174994.76309,-49999995136.85876,111564804971.02094,-2.6768755008111262,-268023431.73644528,0.0012043044361608284,296371855.54086864,1.4989622900000004e+19
1,88,-99733177488.52122,-38888886077.10496,107046962368.27519,-2.7697979648851923,-279327141.86518306,0.001017413607509792,297455535.9427231,1.1658595588888881e+19
2,88,-99733180358.89136,-27777776567.396667,103529281536.80661,-2.8699560324149567,-288810159.1853209,0.0007769477295007004,298477321.29879993,8.327568277777781e+18
3,88,-99733182949.6762,-16666666372.620378,101116198253.54303,-2.9760101765964944,-295696073.93527836,0.0004886838504097917,299285164.6648196,4.996540966666673e+18
4,88,-99733184504.22575,-5555555543.98094,99887798497.8956,-3.0859459796036885,-299328885.5646097,0.00016692574178915682,299734041.88516045,1.66551365555556e+18
5,88,-99733184504.22575,5555555543.98094,99887798497.8956,3.0859459796036885,-299328885.5646097,-0.00016692574178915682,299734041.88516045,-1.66551365555556e+18
6,88,-99733182949.6762,16666666372.620378,101116198253.54303,2.9760101765964944,-295696073.93527836,-0.0004886838504097917,299285164.6648196,-4.996540966666673e+18
7,88,-99733180358.89136,27777776567.396667,103529281536.80661,2.8699560324149567,-288810159.1853209,-0.0007769477295007004,298477321.29879993,-8.327568277777781e+18
8,88,-99733177488.52122,38888886077.10496,107046962368.27519,2.7697979648851923,-279327141.86518306,-0.001017413607509792,297455535.9427231,-1.1658595588888881e+19
9,88,-99733174994.76309,49999995136.85876,111564804971.02094,2.6768755008111262,-268023431.73644528,-0.0012043044361608284,296371855.54086864,-1.4989622900000004e+19
0,89,-99730176850.28435,-49999995026.76141,111562124743.41441,-2.676863457477436,-268022089.5530261,0.001204362302551903,296371855.54086864,1.4989622900000004e+19
1,89,-99730179400.44795,-38888886013.438644,107044169101.41232,-2.769787790483628,-279326230.69847,0.0010174667060544147,297455535.9427231,1.1658595588888881e+19
2,89,-99730182335.76808,-27777776539.98668,103526393437.76534,-2.8699482627209147,-288809649.062328,0.0007769910794758612,298477321.29879993,8.327568277777781e+18
3,89,-99730184985.19252,-16666666365.96082,101113241293.7839,-2.9760052896150793,-295695877.8857527,0.0004887124330086916,299285164.6648196,4.996540966666673e+18
4,89,-99730186574.93335,-5555555543.718782,99884805209.15262,-3.0859443102962474,-299328863.03213096,0.00016693574660279144,299734041.88516045,1.66551365555556e+18
5,89,-99730186574.93335,5555555543.718782,99884805209.15262,3.0859443102962474,-299328863.03213096,-0.00016693574660279144,299734041.88516045,-1.66551365555556e+18
6,89,-99730184985.19252,16666666365.96082,101113241293.7839,2.9760052896150793,-295695877.8857527,-0.0004887124330086916,299285164.6648196,-4.996540966666673e+18
7,89,-99730182335.76808,27777776539.98668,103526393437.76534,2.8699482627209147,-288809649.062328,-0.0007769910794758612,298477321.29879993,-8.327568277777781e+18
8,89,-99730179400.44795,38888886013.438644,107044169101.41232,2.769787790483628,-279326230.69847,-0.0010174667060544147,297455535.9427231,-1.1658595588888881e+19
9,89,-99730176850.28435,49999995026.76141,111562124743.41441,2.676863457477436,-268022089.5530261,-0.001204362302551903,296371855.54086864,-1.4989622900000004e+19
0,90,-99727178703.33862,-49999994915.42724,111559444529.23018,-2.6768514135650623,-268020747.27949792,0.0012044201728239469,296371855.54086864,1.4989622900000004e+19
1,90,-99727181310.53963,-38888885949.05678,107041375843.66145,-2.769777615551058,-279325319.4655647,0.0010175198085827094,297455535.9427231,1.1658595588888881e+19
2,90,-99727184311.53827,-27777776512.26852,103523505343.82549,-2.869940492593355,-288809138.8998447,0.0007770344330026244,298477321.29879993,8.327568277777781e+18
3,90,-99727187020.26064,-16666666359.22636,101110284335.98537,-2.9760004023478257,-295695681.82035536,0.0004887410180963597,299285164.6648196,4.996540966666673e+18
4,90,-99727188645.58801,-5555555543.453698,99881811920.63496,-3.0859426408887534,-299328840.49778533,0.00016694575231516825,299734041.88516045,1.66551365555556e+18
5,90,-99727188645.58801,5555555543.453698,99881811920.63496,3.0859426408887534,-299328840.49778533,-0.00016694575231516825,299734041.88516045,-1.66551365555556e+18
6,90,-99727187020.26064,16666666359.22636,101110284335.98537,2.9760004023478257,-295695681.82035536,-0.0004887410180963597,299285164.6648196,-4.996540966666673e+18
7,90,-99727184311.53827,27777776512.26852,103523505343.82549,2.869940492593355,-288809138.8998447,-0.0007770344330026244,298477321.29879993,-8.327568277777781e+18
8,90,-99727181310.53963,38888885949.05678,107041375843.66145,2.769777615551058,-279325319.4655647,-0.0010175198085827094,297455535.9427231,-1.1658595588888881e+19
9,90,-99727178703.33862,49999994915.42724,111559444529.23018,2.6768514135650623,-268020747.27949792,-0.0012044201728239469,296371855.54086864,-1.4989622900000004e+19
0,91,-99724180553.92569,-49999994802.856064,111556764328.46913,-2.6768393690739667,-268019404.91585314,0.0012044780469772783,296371855.54086864,1.4989622900000004e+19
1,91,-99724183218.79605,-38888885883.95928,107038582595.02324,-2.769767440087443,-279324408.16646105,0.0010175729150950568,297455535.9427231,1.1658595588888881e+19
2,91,-99724186286.20187,-27777776484.242092,103520617254.98746,-2.869932722032243,-288808628.6978671,0.0007770777900813698,298477321.29879993,8.327568277777781e+18
3,91,-99724189054.8805,-16666666352.41699,101107327380.14755,-2.975995514794709,-295695485.73908466,0.0004887696056730829,299285164.6648196,4.996540966666673e+18
4,91,-99724190716.18971,-5555555543.185633,99878818632.34267,-3.085940971381198,-299328817.9615726,0.00016695575892639478,299734041.88516045,1.66551365555556e+18
